"GameId" "Date" "HomeTeam" "AwayTeam" "HomeGoals" "HomeShots" "AwayGoals" "AwayShots"
"212" 21861 "Game # 212. 19 October 2008, Sunday, " "Salavat Yulaev Ufa" "Torpedo Nizhny Novgorod" "7" "26" "1" "31"
"213" 21862 "Game # 213. 19 October 2008, Sunday, " "Neftekhimik Nizhnekamsk" "Vityaz Moscow Region" "3" "26" "2" "22"
"214" 21863 "Game # 214. 19 October 2008, Sunday, " "Lada" "CSKA Moscow" "1" "19" "3" "31"
"215" 21864 "Game # 215. 20 October 2008, Monday, " "Amur Khabarovsk" "Metallurg Novokuznetsk" "2" "24" "2" "26"
"216" 21865 "Game # 216. 20 October 2008, Monday, " "Lada" "Spartak Moscow" "3" "22" "5" "18"
"217" 21866 "Game # 217. 20 October 2008, Monday, " "Avangard Omsk Region" "Dinamo Minsk" "5" "35" "3" "17"
"218" 21867 "Game # 218. 20 October 2008, Monday, " "Barys Astana" "Dinamo Riga" "3" "29" "0" "24"
"219" 21868 "Game # 219. 20 October 2008, Monday, " "" "Dynamo M" "2" "23" "2" "35"
"220" 21869 "Game # 220. 20 October 2008, Monday, " "SKA Saint Petersburg" "Lokomotiv Yaroslavl" "3" "26" "2" "24"
"221" 21870 "Game # 221. 21 October 2008, Tuesday, " "Traktor Chelyabinsk" "Torpedo Nizhny Novgorod" "3" "14" "2" "19"
"222" 21871 "Game # 222. 21 October 2008, Tuesday, " "Salavat Yulaev Ufa" "Atlant Moscow Region" "3" "51" "5" "25"
"223" 21872 "Game # 223. 21 October 2008, Tuesday, " "Ak Bars Kazan" "Vityaz Moscow Region" "3" "23" "2" "21"
"224" 21873 "Game # 224. 21 October 2008, Tuesday, " "Neftekhimik Nizhnekamsk" "CSKA Moscow" "2" "20" "4" "21"
"225" 21874 "Game # 225. 22 October 2008, Wednesday, " "Sibir Novosibirsk Region" "Metallurg Novokuznetsk" "3" "28" "0" "16"
"226" 21875 "Game # 226. 22 October 2008, Wednesday, " "Lada" "Lokomotiv Yaroslavl" "2" "27" "3" "22"
"227" 21876 "Game # 227. 22 October 2008, Wednesday, " "Avangard Omsk Region" "Dinamo Riga" "2" "36" "3" "24"
"228" 21877 "Game # 228. 22 October 2008, Wednesday, " "Barys Astana" "Dynamo M" "4" "37" "4" "21"
"229" 21878 "Game # 229. 22 October 2008, Wednesday, " "" "Dinamo Minsk" "1" "20" "3" "26"
"230" 21879 "Game # 230. 22 October 2008, Wednesday, " "Severstal Cherepovets" "Spartak Moscow" "2" "25" "5" "18"
"231" 21880 "Game # 231. 23 October 2008, Thursday, " "Traktor Chelyabinsk" "Atlant Moscow Region" "2" "21" "1" "24"
"232" 21881 "Game # 232. 23 October 2008, Thursday, " "Avangard Omsk Region" "Dinamo Riga" "3" "28" "0" "34"
"233" 21882 "Game # 233. 23 October 2008, Thursday, " "CSKA Moscow" "Vityaz Moscow Region" "2" "33" "2" "19"
"234" 21883 "Game # 234. 24 October 2008, Friday, " "HC MVD" "Metallurg Magnitogorsk" "4" "26" "2" "15"
"235" 21884 "Game # 235. 24 October 2008, Friday, " "Traktor Chelyabinsk" "Amur Khabarovsk" "2" "24" "2" "28"
"236" 21885 "Game # 236. 24 October 2008, Friday, " "Neftekhimik Nizhnekamsk" "Ak Bars Kazan" "4" "19" "1" "23"
"237" 21886 "Game # 237. 25 October 2008, Saturday, " "SKA Saint Petersburg" "CSKA Moscow" "4" "30" "3" "31"
"238" 21887 "Game # 238. 25 October 2008, Saturday, " "Severstal Cherepovets" "Salavat Yulaev Ufa" "4" "34" "3" "32"
"239" 21888 "Game # 239. 26 October 2008, Sunday, " "Torpedo Nizhny Novgorod" "Barys Astana" "2" "24" "3" "22"
"240" 21889 "Game # 240. 26 October 2008, Sunday, " "Lokomotiv Yaroslavl" "Amur Khabarovsk" "7" "31" "1" "26"
"241" 21890 "Game # 241. 26 October 2008, Sunday, " "Dinamo Riga" "Ak Bars Kazan" "2" "33" "3" "29"
"242" 21891 "Game # 242. 27 October 2008, Monday, " "Metallurg Magnitogorsk" "CSKA Moscow" "3" "27" "3" "21"
"243" 21892 "Game # 243. 27 October 2008, Monday, " "Lokomotiv Yaroslavl" "Avangard Omsk Region" "3" "19" "2" "34"
"244" 21893 "Game # 244. 27 October 2008, Monday, " "Dinamo Riga" "Lada" "0" "21" "6" "44"
"245" 21894 "Game # 245. 27 October 2008, Monday, " "Dynamo M" "Neftekhimik Nizhnekamsk" "0" "25" "2" "27"
"246" 21895 "Game # 246. 27 October 2008, Monday, " "Spartak Moscow" "Salavat Yulaev Ufa" "0" "37" "3" "29"
"247" 21896 "Game # 247. 27 October 2008, Monday, " "Vityaz Moscow Region" "Traktor Chelyabinsk" "3" "33" "1" "30"
"248" 21897 "Game # 248. 28 October 2008, Tuesday, " "Torpedo Nizhny Novgorod" "Metallurg Novokuznetsk" "3" "35" "0" "20"
"249" 21898 "Game # 249. 28 October 2008, Tuesday, " "HC MVD" "Amur Khabarovsk" "0" "24" "3" "13"
"250" 21899 "Game # 250. 28 October 2008, Tuesday, " "Atlant Moscow Region" "Sibir Novosibirsk Region" "2" "30" "1" "25"
"251" 21900 "Game # 251. 28 October 2008, Tuesday, " "SKA Saint Petersburg" "" "3" "43" "5" "32"
"252" 21901 "Game # 252. 28 October 2008, Tuesday, " "Severstal Cherepovets" "Barys Astana" "2" "31" "6" "24"
"253" 21902 "Game # 253. 28 October 2008, Tuesday, " "Dinamo Minsk" "Ak Bars Kazan" "3" "15" "8" "20"
"254" 21903 "Game # 254. 29 October 2008, Wednesday, " "SKA Saint Petersburg" "Avangard Omsk Region" "5" "31" "0" "26"
"255" 21904 "Game # 255. 29 October 2008, Wednesday, " "Dinamo Riga" "Neftekhimik Nizhnekamsk" "1" "26" "5" "40"
"256" 21905 "Game # 256. 29 October 2008, Wednesday, " "Dinamo Minsk" "Lada" "3" "19" "1" "31"
"257" 21906 "Game # 257. 29 October 2008, Wednesday, " "CSKA Moscow" "Traktor Chelyabinsk" "0" "14" "1" "31"
"258" 21907 "Game # 258. 29 October 2008, Wednesday, " "Vityaz Moscow Region" "Spartak Moscow" "4" "39" "7" "29"
"259" 21908 "Game # 259. 30 October 2008, Thursday, " "Torpedo Nizhny Novgorod" "Amur Khabarovsk" "4" "31" "4" "29"
"260" 21909 "Game # 260. 30 October 2008, Thursday, " "HC MVD" "Sibir Novosibirsk Region" "3" "26" "0" "24"
"261" 21910 "Game # 261. 30 October 2008, Thursday, " "Atlant Moscow Region" "Metallurg Novokuznetsk" "3" "38" "3" "29"
"262" 21911 "Game # 262. 30 October 2008, Thursday, " "Severstal Cherepovets" "" "1" "35" "1" "15"
"263" 21912 "Game # 263. 30 October 2008, Thursday, " "Lokomotiv Yaroslavl" "Barys Astana" "7" "50" "1" "20"
"264" 21913 "Game # 264. 13 January 2009, Tuesday, " "Dynamo M" "Ak Bars Kazan" "4" "15" "3" "22"
"265" 21914 "Game # 265. 31 October 2008, Friday, " "Metallurg Magnitogorsk" "Vityaz Moscow Region" "1" "38" "1" "18"
"266" 21915 "Game # 266. 31 October 2008, Friday, " "Severstal Cherepovets" "Avangard Omsk Region" "1" "30" "4" "24"
"267" 21916 "Game # 267. 31 October 2008, Friday, " "Dinamo Minsk" "Neftekhimik Nizhnekamsk" "4" "22" "1" "23"
"268" 21917 "Game # 268. 31 October 2008, Friday, " "Dynamo M" "Lada" "4" "24" "3" "16"
"269" 21918 "Game # 269. 31 October 2008, Friday, " "CSKA Moscow" "Salavat Yulaev Ufa" "5" "32" "4" "25"
"270" 21919 "Game # 270. 31 October 2008, Friday, " "Spartak Moscow" "Traktor Chelyabinsk" "4" "24" "0" "28"
"271" 21920 "Game # 271.  1 November 2008, Saturday, " "Torpedo Nizhny Novgorod" "Sibir Novosibirsk Region" "4" "24" "1" "26"
"272" 21921 "Game # 272.  1 November 2008, Saturday, " "HC MVD" "Metallurg Novokuznetsk" "5" "26" "1" "15"
"273" 21922 "Game # 273.  1 November 2008, Saturday, " "Atlant Moscow Region" "Amur Khabarovsk" "3" "24" "0" "22"
"274" 21923 "Game # 274.  1 November 2008, Saturday, " "SKA Saint Petersburg" "Barys Astana" "4" "42" "2" "21"
"275" 21924 "Game # 275.  1 November 2008, Saturday, " "Lokomotiv Yaroslavl" "" "1" "45" "2" "26"
"276" 21925 "Game # 276.  2 November 2008, Sunday, " "Salavat Yulaev Ufa" "Vityaz Moscow Region" "5" "23" "3" "36"
"277" 21926 "Game # 277.  2 November 2008, Sunday, " "Ak Bars Kazan" "Neftekhimik Nizhnekamsk" "6" "24" "2" "32"
"278" 21927 "Game # 278.  2 November 2008, Sunday, " "Dynamo M" "Avangard Omsk Region" "5" "33" "1" "15"
"279" 21928 "Game # 279.  2 November 2008, Sunday, " "Spartak Moscow" "Metallurg Magnitogorsk" "1" "26" "4" "22"
"280" 21929 "Game # 280. 11 November 2008, Tuesday, " "Metallurg Magnitogorsk" "" "3" "39" "2" "23"
"281" 21930 "Game # 281. 20 November 2008, Thursday, " "Avangard Omsk Region" "Lokomotiv Yaroslavl" "1" "17" "5" "34"
"282" 21931 "Game # 282. 12 November 2008, Wednesday, " "Metallurg Novokuznetsk" "CSKA Moscow" "0" "17" "1" "36"
"283" 21932 "Game # 283. 12 November 2008, Wednesday, " "Ak Bars Kazan" "Torpedo Nizhny Novgorod" "6" "31" "3" "18"
"284" 21933 "Game # 284. 12 November 2008, Wednesday, " "Neftekhimik Nizhnekamsk" "Severstal Cherepovets" "3" "29" "2" "27"
"285" 21934 "Game # 285. 12 November 2008, Wednesday, " "Dynamo M" "Vityaz Moscow Region" "4" "47" "2" "14"
"286" 21935 "Game # 286. 13 November 2008, Thursday, " "HC MVD" "SKA Saint Petersburg" "0" "18" "4" "10"
"287" 21936 "Game # 287. 13 November 2008, Thursday, " "Atlant Moscow Region" "Dinamo Minsk" "2" "36" "1" "20"
"288" 21937 "Game # 288. 13 November 2008, Thursday, " "Sibir Novosibirsk Region" "Avangard Omsk Region" "4" "19" "1" "14"
"289" 21938 "Game # 289. 13 November 2008, Thursday, " "Metallurg Magnitogorsk" "Dinamo Riga" "5" "34" "3" "24"
"290" 21939 "Game # 290. 13 November 2008, Thursday, " "Traktor Chelyabinsk" "" "3" "33" "1" "23"
"291" 21940 "Game # 291. 13 November 2008, Thursday, " "Lada" "Lokomotiv Yaroslavl" "2" "33" "2" "29"
"292" 21941 "Game # 292. 14 November 2008, Friday, " "Amur Khabarovsk" "Vityaz Moscow Region" "1" "22" "0" "24"
"293" 21942 "Game # 293. 14 November 2008, Friday, " "Metallurg Novokuznetsk" "Spartak Moscow" "4" "27" "6" "24"
"294" 21943 "Game # 294. 14 November 2008, Friday, " "Sibir Novosibirsk Region" "CSKA Moscow" "3" "30" "3" "29"
"295" 21944 "Game # 295. 14 November 2008, Friday, " "Neftekhimik Nizhnekamsk" "Torpedo Nizhny Novgorod" "1" "35" "3" "19"
"296" 21945 "Game # 296. 14 November 2008, Friday, " "Lada" "Severstal Cherepovets" "2" "22" "7" "33"
"297" 21946 "Game # 297. 14 November 2008, Friday, " "Dynamo M" "Salavat Yulaev Ufa" "3" "31" "6" "24"
"298" 21947 "Game # 298. 15 November 2008, Saturday, " "Metallurg Magnitogorsk" "Dinamo Minsk" "3" "35" "3" "27"
"299" 21948 "Game # 299. 15 November 2008, Saturday, " "Traktor Chelyabinsk" "Dinamo Riga" "4" "31" "3" "26"
"300" 21949 "Game # 300. 15 November 2008, Saturday, " "Ak Bars Kazan" "Lokomotiv Yaroslavl" "3" "24" "3" "28"
"301" 21950 "Game # 301. 15 November 2008, Saturday, " "Neftekhimik Nizhnekamsk" "SKA Saint Petersburg" "0" "19" "1" "14"
"302" 21951 "Game # 302. 15 November 2008, Saturday, " "Barys Astana" "Avangard Omsk Region" "4" "42" "2" "23"
"303" 21952 "Game # 303. 16 November 2008, Sunday, " "Atlant Moscow Region" "Torpedo Nizhny Novgorod" "8" "33" "2" "22"
"304" 21953 "Game # 304. 16 November 2008, Sunday, " "Metallurg Novokuznetsk" "Vityaz Moscow Region" "3" "25" "1" "34"
"305" 21954 "Game # 305. 16 November 2008, Sunday, " "Sibir Novosibirsk Region" "Spartak Moscow" "4" "29" "1" "39"
"306" 21955 "Game # 306. 16 November 2008, Sunday, " "Ak Bars Kazan" "Severstal Cherepovets" "3" "27" "3" "23"
"307" 21956 "Game # 307. 16 November 2008, Sunday, " "" "CSKA Moscow" "3" "30" "3" "33"
"308" 21957 "Game # 308. 17 November 2008, Monday, " "Metallurg Magnitogorsk" "Dynamo M" "4" "38" "3" "34"
"309" 21958 "Game # 309. 17 November 2008, Monday, " "Traktor Chelyabinsk" "Dinamo Minsk" "5" "27" "2" "27"
"310" 21959 "Game # 310. 17 November 2008, Monday, " "Salavat Yulaev Ufa" "Dinamo Riga" "4" "41" "0" "20"
"311" 21960 "Game # 311. 17 November 2008, Monday, " "Neftekhimik Nizhnekamsk" "Lokomotiv Yaroslavl" "1" "28" "1" "28"
"312" 21961 "Game # 312. 17 November 2008, Monday, " "Lada" "SKA Saint Petersburg" "0" "21" "4" "25"
"313" 21962 "Game # 313. 17 November 2008, Monday, " "" "Avangard Omsk Region" "3" "17" "1" "30"
"314" 21963 "Game # 314. 18 November 2008, Tuesday, " "Amur Khabarovsk" "Spartak Moscow" "3" "39" "2" "16"
"315" 21964 "Game # 315. 18 November 2008, Tuesday, " "Sibir Novosibirsk Region" "Vityaz Moscow Region" "7" "48" "4" "32"
"316" 21965 "Game # 316. 18 November 2008, Tuesday, " "CSKA Moscow" "HC MVD" "4" "25" "1" "31"
"317" 21966 "Game # 317. 19 November 2008, Wednesday, " "Traktor Chelyabinsk" "Dynamo M" "3" "19" "1" "30"
"318" 21967 "Game # 318. 19 November 2008, Wednesday, " "Salavat Yulaev Ufa" "Dinamo Minsk" "3" "35" "1" "21"
"319" 21968 "Game # 319. 19 November 2008, Wednesday, " "Ak Bars Kazan" "SKA Saint Petersburg" "1" "20" "3" "17"
"320" 21969 "Game # 320. 19 November 2008, Wednesday, " "" "Barys Astana" "3" "26" "6" "36"
"321" 21970 "Game # 321. 20 November 2008, Thursday, " "Amur Khabarovsk" "CSKA Moscow" "3" "21" "6" "27"
"322" 21971 "Game # 322. 21 November 2008, Friday, " "Torpedo Nizhny Novgorod" "HC MVD" "3" "34" "1" "37"
"323" 21972 "Game # 323. 21 November 2008, Friday, " "Atlant Moscow Region" "Metallurg Novokuznetsk" "2" "42" "1" "31"
"324" 21973 "Game # 324. 21 November 2008, Friday, " "Metallurg Magnitogorsk" "Sibir Novosibirsk Region" "3" "29" "2" "32"
"325" 21974 "Game # 325. 21 November 2008, Friday, " "Salavat Yulaev Ufa" "Dynamo M" "7" "42" "6" "34"
"326" 21975 "Game # 326. 21 November 2008, Friday, " "Ak Bars Kazan" "Barys Astana" "7" "38" "0" "30"
"327" 21976 "Game # 327. 21 November 2008, Friday, " "Lada" "Neftekhimik Nizhnekamsk" "0" "32" "2" "24"
"328" 21977 "Game # 328. 23 November 2008, Sunday, " "Neftekhimik Nizhnekamsk" "Dynamo M" "2" "19" "3" "28"
"329" 21978 "Game # 329. 23 November 2008, Sunday, " "Avangard Omsk Region" "" "2" "30" "2" "29"
"330" 21979 "Game # 330. 23 November 2008, Sunday, " "Severstal Cherepovets" "Atlant Moscow Region" "2" "25" "2" "22"
"331" 21980 "Game # 331. 23 November 2008, Sunday, " "Lokomotiv Yaroslavl" "Sibir Novosibirsk Region" "2" "32" "0" "26"
"332" 21981 "Game # 332. 23 November 2008, Sunday, " "Spartak Moscow" "Metallurg Novokuznetsk" "4" "37" "2" "20"
"333" 21982 "Game # 333. 23 November 2008, Sunday, " "Vityaz Moscow Region" "Amur Khabarovsk" "2" "20" "3" "19"
"334" 21983 "Game # 334. 24 November 2008, Monday, " "Dinamo Riga" "Lada" "0" "32" "1" "20"
"335" 21984 "Game # 335. 24 November 2008, Monday, " "Dinamo Minsk" "Traktor Chelyabinsk" "3" "28" "2" "20"
"336" 21985 "Game # 336. 25 November 2008, Tuesday, " "Torpedo Nizhny Novgorod" "Atlant Moscow Region" "2" "27" "1" "18"
"337" 21986 "Game # 337. 25 November 2008, Tuesday, " "Barys Astana" "" "4" "32" "2" "22"
"338" 21987 "Game # 338. 25 November 2008, Tuesday, " "SKA Saint Petersburg" "Ak Bars Kazan" "5" "39" "1" "17"
"339" 21988 "Game # 339. 25 November 2008, Tuesday, " "Severstal Cherepovets" "Metallurg Novokuznetsk" "2" "38" "2" "21"
"340" 21989 "Game # 340. 25 November 2008, Tuesday, " "Lokomotiv Yaroslavl" "Neftekhimik Nizhnekamsk" "3" "38" "1" "36"
"341" 21990 "Game # 341. 25 November 2008, Tuesday, " "CSKA Moscow" "Sibir Novosibirsk Region" "5" "13" "3" "9"
"342" 21991 "Game # 342. 25 November 2008, Tuesday, " "Spartak Moscow" "Amur Khabarovsk" "1" "35" "1" "29"
"343" 21992 "Game # 343. 26 November 2008, Wednesday, " "Lokomotiv Yaroslavl" "Lada" "4" "33" "2" "23"
"344" 21993 "Game # 344. 26 November 2008, Wednesday, " "Dinamo Riga" "Traktor Chelyabinsk" "5" "37" "0" "26"
"345" 21994 "Game # 345. 27 November 2008, Thursday, " "HC MVD" "Atlant Moscow Region" "2" "31" "3" "18"
"346" 21995 "Game # 346. 27 November 2008, Thursday, " "SKA Saint Petersburg" "Neftekhimik Nizhnekamsk" "2" "23" "2" "31"
"347" 21996 "Game # 347. 27 November 2008, Thursday, " "Severstal Cherepovets" "Ak Bars Kazan" "0" "26" "7" "31"
"348" 21997 "Game # 348. 27 November 2008, Thursday, " "Dinamo Riga" "Metallurg Magnitogorsk" "1" "25" "1" "35"
"349" 21998 "Game # 349. 27 November 2008, Thursday, " "Dinamo Minsk" "Salavat Yulaev Ufa" "3" "13" "5" "29"
"350" 21999 "Game # 350. 27 November 2008, Thursday, " "CSKA Moscow" "Amur Khabarovsk" "2" "35" "6" "22"
"351" 22000 "Game # 351. 27 November 2008, Thursday, " "Spartak Moscow" "Sibir Novosibirsk Region" "5" "31" "3" "23"
"352" 22001 "Game # 352. 27 November 2008, Thursday, " "Vityaz Moscow Region" "Metallurg Novokuznetsk" "2" "37" "2" "30"
"353" 22002 "Game # 353. 28 November 2008, Friday, " "HC MVD" "Torpedo Nizhny Novgorod" "5" "31" "3" "30"
"354" 22003 "Game # 354. 28 November 2008, Friday, " "SKA Saint Petersburg" "Lada" "2" "32" "0" "16"
"355" 22004 "Game # 355. 28 November 2008, Friday, " "Dynamo M" "Traktor Chelyabinsk" "4" "33" "3" "29"
"356" 22005 "Game # 356. 29 November 2008, Saturday, " "Avangard Omsk Region" "Amur Khabarovsk" "1" "26" "3" "17"
"357" 22006 "Game # 357. 29 November 2008, Saturday, " "Severstal Cherepovets" "Neftekhimik Nizhnekamsk" "2" "19" "1" "18"
"358" 22007 "Game # 358. 29 November 2008, Saturday, " "Lokomotiv Yaroslavl" "Ak Bars Kazan" "0" "36" "1" "18"
"359" 22008 "Game # 359. 29 November 2008, Saturday, " "Dinamo Riga" "Salavat Yulaev Ufa" "2" "26" "3" "46"
"360" 22009 "Game # 360. 29 November 2008, Saturday, " "Dinamo Minsk" "Metallurg Magnitogorsk" "4" "22" "4" "34"
"361" 22010 "Game # 361. 29 November 2008, Saturday, " "CSKA Moscow" "Metallurg Novokuznetsk" "3" "30" "2" "23"
"362" 22011 "Game # 362. 29 November 2008, Saturday, " "Vityaz Moscow Region" "Sibir Novosibirsk Region" "5" "47" "4" "14"
"363" 22012 "Game # 363. 30 November 2008, Sunday, " "HC MVD" "Traktor Chelyabinsk" "5" "28" "2" "13"
"364" 22013 "Game # 364. 30 November 2008, Sunday, " "SKA Saint Petersburg" "" "2" "34" "1" "13"
"365" 22014 "Game # 365. 30 November 2008, Sunday, " "Severstal Cherepovets" "Lada" "0" "26" "2" "25"
"366" 22015 "Game # 366.  1 December 2008, Monday, " "Torpedo Nizhny Novgorod" "Ak Bars Kazan" "3" "26" "4" "23"
"367" 22016 "Game # 367.  1 December 2008, Monday, " "Avangard Omsk Region" "Barys Astana" "2" "33" "5" "35"
"368" 22017 "Game # 368.  1 December 2008, Monday, " "Dynamo M" "Metallurg Magnitogorsk" "5" "26" "6" "23"
"369" 22018 "Game # 369.  1 December 2008, Monday, " "Spartak Moscow" "Salavat Yulaev Ufa" "1" "28" "5" "33"
"370" 22019 "Game # 370.  2 December 2008, Tuesday, " "Atlant Moscow Region" "HC MVD" "0" "25" "1" "32"
"371" 22020 "Game # 371.  2 December 2008, Tuesday, " "CSKA Moscow" "" "5" "36" "1" "13"
"372" 22021 "Game # 372.  2 December 2008, Tuesday, " "Vityaz Moscow Region" "Lada" "1" "21" "3" "37"
"373" 22022 "Game # 373.  3 December 2008, Wednesday, " "Lokomotiv Yaroslavl" "Dinamo Riga" "2" "42" "4" "31"
"374" 22023 "Game # 374.  4 December 2008, Thursday, " "Metallurg Novokuznetsk" "Severstal Cherepovets" "3" "24" "1" "28"
"375" 22024 "Game # 375.  4 December 2008, Thursday, " "Traktor Chelyabinsk" "SKA Saint Petersburg" "4" "16" "1" "23"
"376" 22025 "Game # 376.  4 December 2008, Thursday, " "Spartak Moscow" "Atlant Moscow Region" "4" "39" "1" "30"
"377" 22026 "Game # 377.  5 December 2008, Friday, " "Neftekhimik Nizhnekamsk" "Ak Bars Kazan" "1" "30" "4" "22"
"378" 22027 "Game # 378.  5 December 2008, Friday, " "Dinamo Minsk" "Dinamo Riga" "4" "18" "2" "28"
"379" 22028 "Game # 379.  5 December 2008, Friday, " "Vityaz Moscow Region" "Metallurg Magnitogorsk" "1" "35" "6" "30"
"380" 22029 "Game # 380.  6 December 2008, Saturday, " "Sibir Novosibirsk Region" "Lokomotiv Yaroslavl" "2" "24" "3" "41"
"381" 22030 "Game # 381.  6 December 2008, Saturday, " "Traktor Chelyabinsk" "CSKA Moscow" "5" "29" "1" "46"
"382" 22031 "Game # 382.  6 December 2008, Saturday, " "Salavat Yulaev Ufa" "Spartak Moscow" "2" "28" "1" "37"
"383" 22032 "Game # 383.  6 December 2008, Saturday, " "Avangard Omsk Region" "Severstal Cherepovets" "5" "23" "2" "33"
"384" 22033 "Game # 384.  6 December 2008, Saturday, " "Barys Astana" "SKA Saint Petersburg" "1" "26" "4" "35"
"385" 22034 "Game # 385.  7 December 2008, Sunday, " "Metallurg Novokuznetsk" "Torpedo Nizhny Novgorod" "1" "28" "2" "40"
"386" 22035 "Game # 386.  7 December 2008, Sunday, " "Ak Bars Kazan" "Dinamo Riga" "0" "33" "2" "24"
"387" 22036 "Game # 387.  7 December 2008, Sunday, " "Neftekhimik Nizhnekamsk" "Dinamo Minsk" "2" "31" "0" "15"
"388" 22037 "Game # 388.  7 December 2008, Sunday, " "Lada" "Dynamo M" "1" "28" "1" "23"
"389" 22038 "Game # 389.  8 December 2008, Monday, " "Amur Khabarovsk" "Atlant Moscow Region" "1" "22" "2" "24"
"390" 22039 "Game # 390.  8 December 2008, Monday, " "Metallurg Novokuznetsk" "HC MVD" "3" "22" "4" "36"
"391" 22040 "Game # 391.  8 December 2008, Monday, " "Metallurg Magnitogorsk" "Spartak Moscow" "6" "36" "1" "25"
"392" 22041 "Game # 392.  8 December 2008, Monday, " "Traktor Chelyabinsk" "Vityaz Moscow Region" "5" "31" "4" "36"
"393" 22042 "Game # 393.  8 December 2008, Monday, " "Salavat Yulaev Ufa" "CSKA Moscow" "4" "41" "3" "28"
"394" 22043 "Game # 394.  8 December 2008, Monday, " "Avangard Omsk Region" "Lokomotiv Yaroslavl" "3" "30" "1" "20"
"395" 22044 "Game # 395.  8 December 2008, Monday, " "Barys Astana" "Severstal Cherepovets" "1" "35" "4" "33"
"396" 22045 "Game # 396.  8 December 2008, Monday, " "" "SKA Saint Petersburg" "0" "18" "5" "29"
"397" 22046 "Game # 397.  9 December 2008, Tuesday, " "Sibir Novosibirsk Region" "Torpedo Nizhny Novgorod" "4" "26" "5" "21"
"398" 22047 "Game # 398.  9 December 2008, Tuesday, " "Ak Bars Kazan" "Dinamo Minsk" "2" "29" "1" "18"
"399" 22048 "Game # 399.  9 December 2008, Tuesday, " "Neftekhimik Nizhnekamsk" "Dynamo M" "6" "23" "2" "28"
"400" 22049 "Game # 400.  9 December 2008, Tuesday, " "Lada" "Dinamo Riga" "0" "31" "1" "21"
"401" 22050 "Game # 401. 10 December 2008, Wednesday, " "Metallurg Novokuznetsk" "Atlant Moscow Region" "3" "21" "4" "37"
"402" 22051 "Game # 402. 10 December 2008, Wednesday, " "Sibir Novosibirsk Region" "HC MVD" "1" "29" "3" "34"
"403" 22052 "Game # 403. 10 December 2008, Wednesday, " "Traktor Chelyabinsk" "Spartak Moscow" "1" "28" "4" "26"
"404" 22053 "Game # 404. 10 December 2008, Wednesday, " "Avangard Omsk Region" "SKA Saint Petersburg" "5" "22" "1" "24"
"405" 22054 "Game # 405. 10 December 2008, Wednesday, " "Barys Astana" "Lokomotiv Yaroslavl" "3" "35" "6" "39"
"406" 22055 "Game # 406. 10 December 2008, Wednesday, " "" "Severstal Cherepovets" "3" "26" "1" "39"
"407" 22056 "Game # 407. 11 December 2008, Thursday, " "Amur Khabarovsk" "Torpedo Nizhny Novgorod" "1" "18" "2" "15"
"408" 22057 "Game # 408. 11 December 2008, Thursday, " "Ak Bars Kazan" "Dynamo M" "1" "17" "0" "24"
"409" 22058 "Game # 409. 11 December 2008, Thursday, " "Neftekhimik Nizhnekamsk" "Dinamo Riga" "1" "25" "3" "20"
"410" 22059 "Game # 410. 11 December 2008, Thursday, " "Lada" "Dinamo Minsk" "1" "29" "0" "19"
"411" 22060 "Game # 411. 12 December 2008, Friday, " "Metallurg Novokuznetsk" "Spartak Moscow" "3" "21" "2" "26"
"412" 22061 "Game # 412. 12 December 2008, Friday, " "Sibir Novosibirsk Region" "Atlant Moscow Region" "4" "23" "1" "35"
"413" 22062 "Game # 413. 12 December 2008, Friday, " "Traktor Chelyabinsk" "HC MVD" "2" "32" "6" "29"
"414" 22063 "Game # 414. 12 December 2008, Friday, " "" "Lokomotiv Yaroslavl" "1" "22" "2" "27"
"415" 22064 "Game # 415. 12 December 2008, Friday, " "CSKA Moscow" "Metallurg Magnitogorsk" "5" "42" "2" "21"
"416" 22065 "Game # 416. 12 December 2008, Friday, " "Vityaz Moscow Region" "Salavat Yulaev Ufa" "3" "34" "4" "33"
"417" 22066 "Game # 417. 13 December 2008, Saturday, " "Barys Astana" "Dynamo M" "2" "22" "7" "45"
"418" 22067 "Game # 418. 14 December 2008, Sunday, " "Salavat Yulaev Ufa" "Atlant Moscow Region" "1" "26" "3" "34"
"419" 22068 "Game # 419. 14 December 2008, Sunday, " "" "HC MVD" "0" "20" "3" "24"
"420" 22069 "Game # 420. 14 December 2008, Sunday, " "Vityaz Moscow Region" "Ak Bars Kazan" "2" "29" "2" "24"
"421" 22070 "Game # 421. 22 December 2008, Monday, " "Dinamo Minsk" "Barys Astana" "2" "22" "3" "18"
"422" 22071 "Game # 422. 23 December 2008, Tuesday, " "Dynamo M" "" "5" "25" "0" "14"
"423" 22072 "Game # 423. 23 December 2008, Tuesday, " "Spartak Moscow" "Ak Bars Kazan" "1" "28" "6" "31"
"424" 22073 "Game # 424. 24 December 2008, Wednesday, " "Torpedo Nizhny Novgorod" "Salavat Yulaev Ufa" "2" "20" "4" "36"
"425" 22074 "Game # 425. 24 December 2008, Wednesday, " "HC MVD" "Metallurg Magnitogorsk" "4" "32" "2" "21"
"426" 22075 "Game # 426. 24 December 2008, Wednesday, " "Atlant Moscow Region" "Severstal Cherepovets" "3" "31" "0" "31"
"427" 22076 "Game # 427. 24 December 2008, Wednesday, " "Metallurg Novokuznetsk" "Sibir Novosibirsk Region" "2" "28" "2" "29"
